InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,return_flag,order_value,Month,Weekday,Hour,risk_score
C566468,23209,LUNCH BAG VINTAGE DOILY ,-1,2011-09-12 18:14:00,1.65,13319.0,United Kingdom,1,-1.65,9,Monday,18,0.999958146401917
C566468,22842,BISCUIT TIN VINTAGE RED,-1,2011-09-12 18:14:00,5.95,13319.0,United Kingdom,1,-5.95,9,Monday,18,0.9999999999999989
C566468,22840,ROUND CAKE TIN VINTAGE RED,-1,2011-09-12 18:14:00,6.95,13319.0,United Kingdom,1,-6.95,9,Monday,18,1.0
C566468,22423,REGENCY CAKESTAND 3 TIER,-1,2011-09-12 18:14:00,10.95,13319.0,United Kingdom,1,-10.95,9,Monday,18,1.0
C566468,23112,PARISIENNE CURIO CABINET,-1,2011-09-12 18:14:00,7.5,13319.0,United Kingdom,1,-7.5,9,Monday,18,1.0
C566469,22488,NATURAL SLATE RECTANGLE CHALKBOARD,-1,2011-09-12 18:15:00,1.65,13709.0,United Kingdom,1,-1.65,9,Monday,18,0.999958146401917
C566470,23199,JUMBO BAG APPLES,-1,2011-09-12 18:16:00,2.08,13136.0,United Kingdom,1,-2.08,9,Monday,18,0.9999963287682861
C566471,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-09-12 18:18:00,2.95,16670.0,United Kingdom,1,-2.95,9,Monday,18,0.9999999733094045
C566472,47566,PARTY BUNTING,-8,2011-09-12 18:19:00,4.95,16187.0,United Kingdom,1,-39.6,9,Monday,18,1.0
C566473,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-2,2011-09-12 18:25:00,6.95,16705.0,United Kingdom,1,-13.9,9,Monday,18,1.0
C566474,22960,JAM MAKING SET WITH JARS,-1,2011-09-12 18:26:00,4.25,15136.0,United Kingdom,1,-4.25,9,Monday,18,0.9999999999829798
C566475,D,Discount,-1,2011-09-12 18:26:00,20.75,14527.0,United Kingdom,1,-20.75,9,Monday,18,1.0
C566490,22625,RED KITCHEN SCALES,-1,2011-09-13 10:20:00,8.5,16656.0,United Kingdom,1,-8.5,9,Tuesday,10,1.0
C566565,CRUK,CRUK Commission,-1,2011-09-13 12:32:00,52.24,14096.0,United Kingdom,1,-52.24,9,Tuesday,12,1.0
C566584,21156,RETROSPOT CHILDRENS APRON,-2,2011-09-13 13:59:00,1.95,17779.0,United Kingdom,1,-3.9,9,Tuesday,13,0.9999999999776359
C566611,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2011-09-13 17:14:00,2.95,15513.0,United Kingdom,1,-2.95,9,Tuesday,17,0.9999999773092129
C566611,22456,NATURAL SLATE CHALKBOARD LARGE ,-1,2011-09-13 17:14:00,4.25,15513.0,United Kingdom,1,-4.25,9,Tuesday,17,0.9999999999855305
C566613,D,Discount,-1,2011-09-13 17:17:00,15.0,16029.0,United Kingdom,1,-15.0,9,Tuesday,17,1.0
C566614,D,Discount,-1,2011-09-13 17:28:00,102.24,16029.0,United Kingdom,1,-102.24,9,Tuesday,17,1.0
C566626,22461,SAVOY ART DECO CLOCK,-2,2011-09-14 10:07:00,3.95,15380.0,United Kingdom,1,-7.9,9,Wednesday,10,1.0
C566671,47422,ASSORTED MONKEY SUCTION CUP HOOK,-1,2011-09-14 11:39:00,0.42,17841.0,United Kingdom,1,-0.42,9,Wednesday,11,0.9860231195495888
C566671,22487,WHITE WOOD GARDEN PLANT LADDER,-1,2011-09-14 11:39:00,9.95,17841.0,United Kingdom,1,-9.95,9,Wednesday,11,1.0
C566671,22628,PICNIC BOXES SET OF 3 RETROSPOT ,-1,2011-09-14 11:39:00,4.95,17841.0,United Kingdom,1,-4.95,9,Wednesday,11,0.9999999999998961
C566671,23091,ZINC HERB GARDEN CONTAINER,-1,2011-09-14 11:39:00,6.25,17841.0,United Kingdom,1,-6.25,9,Wednesday,11,1.0
C566671,20726,LUNCH BAG WOODLAND,-1,2011-09-14 11:39:00,1.65,17841.0,United Kingdom,1,-1.65,9,Wednesday,11,0.9999865666532943
C566672,21873,IF YOU CAN'T STAND THE HEAT MUG,-3,2011-09-14 11:39:00,1.25,13145.0,United Kingdom,1,-3.75,9,Wednesday,11,0.9999999999988352
C566725,20727,LUNCH BAG  BLACK SKULL.,-1,2011-09-14 13:08:00,1.65,14606.0,United Kingdom,1,-1.65,9,Wednesday,13,0.9999814134240335
C566741,23431,NATURAL HANGING QUILTED HEARTS ,-12,2011-09-14 14:55:00,0.83,15618.0,United Kingdom,1,-9.96,9,Wednesday,14,1.0
C566741,23433,HANGING QUILTED PATCHWORK APPLES,-12,2011-09-14 14:55:00,0.83,15618.0,United Kingdom,1,-9.96,9,Wednesday,14,1.0
C566741,23405,HOME SWEET HOME 2 DRAWER CABINET,-1,2011-09-14 14:55:00,4.95,15618.0,United Kingdom,1,-4.95,9,Wednesday,14,0.9999999999998308
C566741,23404,HOME SWEET HOME BLACKBOARD,-1,2011-09-14 14:55:00,4.95,15618.0,United Kingdom,1,-4.95,9,Wednesday,14,0.9999999999998308
C566742,35648,VINTAGE BEAD PINK PURSE ,-1,2011-09-14 14:56:00,0.83,17422.0,United Kingdom,1,-0.83,9,Wednesday,14,0.9977390625998221
C566742,22914,BLUE COAT RACK PARIS FASHION,-1,2011-09-14 14:56:00,4.95,17422.0,United Kingdom,1,-4.95,9,Wednesday,14,0.9999999999998308
C566742,22913,RED COAT RACK PARIS FASHION,-1,2011-09-14 14:56:00,4.95,17422.0,United Kingdom,1,-4.95,9,Wednesday,14,0.9999999999998308
C566742,22912,YELLOW COAT RACK PARIS FASHION,-2,2011-09-14 14:56:00,4.95,17422.0,United Kingdom,1,-9.9,9,Wednesday,14,1.0
C566742,22147,FELTCRAFT BUTTERFLY HEARTS,-1,2011-09-14 14:56:00,1.45,17422.0,United Kingdom,1,-1.45,9,Wednesday,14,0.9999321912727135
C566743,22606,WOODEN SKITTLES GARDEN SET,-1,2011-09-14 14:58:00,15.95,14299.0,United Kingdom,1,-15.95,9,Wednesday,14,1.0
C566745,23424,GINGHAM RECIPE BOOK BOX,-1,2011-09-14 15:15:00,4.95,16150.0,United Kingdom,1,-4.95,9,Wednesday,15,0.999999999999801
C566745,23245,SET OF 3 REGENCY CAKE TINS,-1,2011-09-14 15:15:00,4.95,16150.0,United Kingdom,1,-4.95,9,Wednesday,15,0.999999999999801
C566745,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-09-14 15:15:00,4.95,16150.0,United Kingdom,1,-4.95,9,Wednesday,15,0.999999999999801
C566745,22065,CHRISTMAS PUDDING TRINKET POT ,-3,2011-09-14 15:15:00,1.45,16150.0,United Kingdom,1,-4.35,9,Wednesday,15,0.9999999999998437
C566745,21314,SMALL GLASS HEART TRINKET POT,-2,2011-09-14 15:15:00,2.1,16150.0,United Kingdom,1,-4.2,9,Wednesday,15,0.9999999999925293
C566748,22838,3 TIER CAKE TIN RED AND CREAM,-2,2011-09-14 15:37:00,14.95,12822.0,United Kingdom,1,-29.9,9,Wednesday,15,1.0
C566749,85053,FRENCH ENAMEL CANDLEHOLDER,-4,2011-09-14 15:38:00,2.1,13999.0,United Kingdom,1,-8.4,9,Wednesday,15,1.0
C566749,22426,ENAMEL WASH BOWL CREAM,-3,2011-09-14 15:38:00,3.75,13999.0,United Kingdom,1,-11.25,9,Wednesday,15,1.0
C566751,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-1,2011-09-14 15:42:00,2.95,14911.0,EIRE,1,-2.95,9,Wednesday,15,0.9999999939804713
C566751,22796,PHOTO FRAME 3 CLASSIC HANGING,-2,2011-09-14 15:42:00,9.95,14911.0,EIRE,1,-19.9,9,Wednesday,15,1.0
C566751,22197,POPCORN HOLDER,-4,2011-09-14 15:42:00,0.85,14911.0,EIRE,1,-3.4,9,Wednesday,15,0.9999999999999274
C566752,23130,MISTLETOE HEART WREATH GREEN,-1,2011-09-14 15:46:00,4.15,14397.0,United Kingdom,1,-4.15,9,Wednesday,15,0.9999999999815821
C566753,22796,PHOTO FRAME 3 CLASSIC HANGING,-1,2011-09-14 15:48:00,9.95,14911.0,EIRE,1,-9.95,9,Wednesday,15,1.0
C566754,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,-1,2011-09-14 15:49:00,1.65,18158.0,United Kingdom,1,-1.65,9,Wednesday,15,0.9999742833911163
C566758,23174,REGENCY SUGAR BOWL GREEN,-1,2011-09-14 16:05:00,4.15,14292.0,United Kingdom,1,-4.15,9,Wednesday,16,0.9999999999783356
C566758,22699,ROSES REGENCY TEACUP AND SAUCER ,-3,2011-09-14 16:05:00,2.95,14292.0,United Kingdom,1,-8.850000000000001,9,Wednesday,16,1.0
C566775,22718,CARD CAT AND TREE ,-12,2011-09-15 09:51:00,0.42,14060.0,United Kingdom,1,-5.04,9,Thursday,9,1.0
C566777,22842,BISCUIT TIN VINTAGE RED,-1,2011-09-15 09:55:00,6.75,14911.0,EIRE,1,-6.75,9,Thursday,9,1.0
C566777,22840,ROUND CAKE TIN VINTAGE RED,-1,2011-09-15 09:55:00,7.95,14911.0,EIRE,1,-7.95,9,Thursday,9,1.0
C566779,23165,LARGE CERAMIC TOP STORAGE JAR,-4,2011-09-15 10:03:00,1.65,13931.0,United Kingdom,1,-6.6,9,Thursday,10,1.0
C566780,21232,STRAWBERRY CERAMIC TRINKET BOX,-2,2011-09-15 10:08:00,1.25,12997.0,United Kingdom,1,-2.5,9,Thursday,10,0.9999999895696131
C566780,21231,SWEETHEART CERAMIC TRINKET BOX,-1,2011-09-15 10:08:00,1.25,12997.0,United Kingdom,1,-1.25,9,Thursday,10,0.9998901420738991
C566782,85163B,BLACK BAROQUE WALL CLOCK ,-1,2011-09-15 10:12:00,12.75,16048.0,United Kingdom,1,-12.75,9,Thursday,10,1.0
C566784,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-7,2011-09-15 10:27:00,6.95,14915.0,United Kingdom,1,-48.65,9,Thursday,10,1.0
C566785,23423,PANTRY 3 HOOK ROLLING PIN HANGER,-2,2011-09-15 10:28:00,3.75,17071.0,United Kingdom,1,-7.5,9,Thursday,10,1.0
C566785,21232,STRAWBERRY CERAMIC TRINKET BOX,-2,2011-09-15 10:28:00,1.25,17071.0,United Kingdom,1,-2.5,9,Thursday,10,0.9999999895696131
C566785,22112,CHOCOLATE HOT WATER BOTTLE,-1,2011-09-15 10:28:00,4.95,17071.0,United Kingdom,1,-4.95,9,Thursday,10,0.9999999999999116
C566820,22826,LOVE SEAT ANTIQUE WHITE METAL,-1,2011-09-15 11:30:00,85.0,17214.0,United Kingdom,1,-85.0,9,Thursday,11,1.0
C566925,M,Manual,-1,2011-09-15 15:18:00,1829.84,12748.0,United Kingdom,1,-1829.84,9,Thursday,15,1.0
C566939,22784,LANTERN CREAM GAZEBO ,-1,2011-09-15 16:11:00,4.25,14111.0,United Kingdom,1,-4.25,9,Thursday,16,0.9999999999876987
C566940,22698,PINK REGENCY TEACUP AND SAUCER,-1,2011-09-15 16:13:00,2.95,14105.0,United Kingdom,1,-2.95,9,Thursday,16,0.9999999807096164
C566940,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-1,2011-09-15 16:13:00,2.95,14105.0,United Kingdom,1,-2.95,9,Thursday,16,0.9999999807096164
C566941,23206,LUNCH BAG APPLE DESIGN,-1,2011-09-15 16:14:00,1.65,13136.0,United Kingdom,1,-1.65,9,Thursday,16,0.9999697503444449
C566942,22698,PINK REGENCY TEACUP AND SAUCER,-6,2011-09-15 16:16:00,2.95,17139.0,United Kingdom,1,-17.700000000000003,9,Thursday,16,1.0
C566942,22041,"RECORD FRAME 7"" SINGLE SIZE ",-6,2011-09-15 16:16:00,2.55,17139.0,United Kingdom,1,-15.3,9,Thursday,16,1.0
C566942,23209,LUNCH BAG VINTAGE DOILY ,-1,2011-09-15 16:16:00,1.65,17139.0,United Kingdom,1,-1.65,9,Thursday,16,0.9999697503444449
C566942,22776,SWEETHEART 3 TIER CAKE STAND ,-1,2011-09-15 16:16:00,8.5,17139.0,United Kingdom,1,-8.5,9,Thursday,16,1.0
C566942,22423,REGENCY CAKESTAND 3 TIER,-1,2011-09-15 16:16:00,10.95,17139.0,United Kingdom,1,-10.95,9,Thursday,16,1.0
C566943,22191,IVORY DINER WALL CLOCK,-1,2011-09-15 16:17:00,8.5,16293.0,United Kingdom,1,-8.5,9,Thursday,16,1.0
C566944,20725,LUNCH BAG RED RETROSPOT,-1,2011-09-15 16:22:00,1.65,15449.0,United Kingdom,1,-1.65,9,Thursday,16,0.9999697503444449
C566945,22178,VICTORIAN GLASS HANGING T-LIGHT,-6,2011-09-15 16:26:00,1.95,13319.0,United Kingdom,1,-11.7,9,Thursday,16,1.0
C566946,21314,SMALL GLASS HEART TRINKET POT,-1,2011-09-15 16:27:00,2.1,15122.0,United Kingdom,1,-2.1,9,Thursday,16,0.9999976306180884
C566947,22798,ANTIQUE GLASS DRESSING TABLE POT,-4,2011-09-15 16:28:00,2.95,13871.0,United Kingdom,1,-11.8,9,Thursday,16,1.0
C566947,21877,HOME SWEET HOME MUG,-1,2011-09-15 16:28:00,1.65,13871.0,United Kingdom,1,-1.65,9,Thursday,16,0.9999697503444449
C566948,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,2011-09-15 16:30:00,9.95,13468.0,United Kingdom,1,-9.95,9,Thursday,16,1.0
C566953,23324,RUSTIC STRAWBERRY JAM POT LARGE ,-12,2011-09-15 16:37:00,2.08,15804.0,United Kingdom,1,-24.96,9,Thursday,16,1.0
C566953,23433,HANGING QUILTED PATCHWORK APPLES,-11,2011-09-15 16:37:00,0.83,15804.0,United Kingdom,1,-9.13,9,Thursday,16,1.0
C566953,21812,GARLAND WITH HEARTS AND BELLS,-6,2011-09-15 16:37:00,4.95,15804.0,United Kingdom,1,-29.700000000000003,9,Thursday,16,1.0
C566955,84818,DANISH ROSE PHOTO FRAME,-21,2011-09-15 16:42:00,0.79,13026.0,United Kingdom,1,-16.59,9,Thursday,16,1.0
C566956,22456,NATURAL SLATE CHALKBOARD LARGE ,-2,2011-09-15 16:45:00,4.95,14019.0,United Kingdom,1,-9.9,9,Thursday,16,1.0
C566956,22424,ENAMEL BREAD BIN CREAM,-1,2011-09-15 16:45:00,12.75,14019.0,United Kingdom,1,-12.75,9,Thursday,16,1.0
C566957,23203,JUMBO BAG VINTAGE DOILY ,-1,2011-09-15 16:45:00,2.08,18172.0,United Kingdom,1,-2.08,9,Thursday,16,0.9999973466482158
C566958,23188,VINTAGE  2 METER FOLDING RULER,-1,2011-09-15 16:57:00,1.65,14420.0,United Kingdom,1,-1.65,9,Thursday,16,0.9999697503444449
C566960,22634,CHILDS BREAKFAST SET SPACEBOY ,-3,2011-09-15 17:02:00,9.95,12616.0,France,1,-29.85,9,Thursday,17,1.0
C566961,84879,ASSORTED COLOUR BIRD ORNAMENT,-1,2011-09-15 17:04:00,1.69,13319.0,United Kingdom,1,-1.69,9,Thursday,17,0.999971626678704
C566961,23245,SET OF 3 REGENCY CAKE TINS,-1,2011-09-15 17:04:00,4.95,13319.0,United Kingdom,1,-4.95,9,Thursday,17,0.9999999999997247
C566961,22841,ROUND CAKE TIN VINTAGE GREEN,-1,2011-09-15 17:04:00,7.95,13319.0,United Kingdom,1,-7.95,9,Thursday,17,1.0
C566963,22495,SET OF 2 ROUND TINS CAMEMBERT ,-6,2011-09-15 17:09:00,2.95,17573.0,United Kingdom,1,-17.700000000000003,9,Thursday,17,1.0
C566965,21259,VICTORIAN SEWING BOX SMALL ,-3,2011-09-15 17:37:00,5.95,12919.0,United Kingdom,1,-17.85,9,Thursday,17,1.0
C566966,23395,BELLE JARDINIERE CUSHION COVER,-1,2011-09-15 18:02:00,3.75,16362.0,United Kingdom,1,-3.75,9,Thursday,18,0.9999999997116216
C566970,22784,LANTERN CREAM GAZEBO ,-3,2011-09-16 08:51:00,4.95,13993.0,United Kingdom,1,-14.85,9,Friday,8,1.0
C566970,22960,JAM MAKING SET WITH JARS,-2,2011-09-16 08:51:00,4.25,13993.0,United Kingdom,1,-8.5,9,Friday,8,1.0
C566978,21317,GLASS SPHERE CANDLE STAND MEDIUM,-1,2011-09-16 09:52:00,4.95,14177.0,United Kingdom,1,-4.95,9,Friday,9,0.999999999999925
C566986,84663A,GRASS HOPPER WOODEN WALL CLOCK ,-1,2011-09-16 10:47:00,0.79,12476.0,Germany,1,-0.79,9,Friday,10,0.9995684955337529
C566999,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,2011-09-16 11:14:00,4.95,14842.0,United Kingdom,1,-9.9,9,Friday,11,1.0
C567065,23297,SET 40 HEART SHAPE PETIT FOUR CASES,-16,2011-09-16 11:51:00,1.65,16108.0,United Kingdom,1,-26.4,9,Friday,11,1.0
C567091,22960,JAM MAKING SET WITH JARS,-6,2011-09-16 12:45:00,4.25,12513.0,France,1,-25.5,9,Friday,12,1.0
C567147,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,-24,2011-09-16 15:14:00,0.55,12709.0,Germany,1,-13.2,9,Friday,15,1.0
C567147,21658,GLASS  BEURRE DISH,-1,2011-09-16 15:14:00,3.39,12709.0,Germany,1,-3.39,9,Friday,15,0.9999999996046964
C567147,22627,MINT KITCHEN SCALES,-1,2011-09-16 15:14:00,7.65,12709.0,Germany,1,-7.65,9,Friday,15,1.0
C567155,M,Manual,-1,2011-09-16 16:52:00,345.03,17728.0,United Kingdom,1,-345.03,9,Friday,16,1.0
C567177,85040A,S/4 PINK FLOWER CANDLES IN BOWL,-4,2011-09-18 13:42:00,1.65,15533.0,United Kingdom,1,-6.6,9,Sunday,13,1.0
C567177,22938,CUPCAKE LACE PAPER SET 6,-24,2011-09-18 13:42:00,1.95,15533.0,United Kingdom,1,-46.8,9,Sunday,13,1.0
C567187,22383,LUNCH BAG SUKI DESIGN ,-1,2011-09-19 08:40:00,1.65,12705.0,Germany,1,-1.65,9,Monday,8,0.9999975996248838
C567198,21530,DAIRY MAID TOASTRACK,-1,2011-09-19 10:11:00,0.79,14159.0,United Kingdom,1,-0.79,9,Monday,10,0.9985177811572329
C567198,23006,TRAVEL CARD WALLET FLOWER MEADOW,-3,2011-09-19 10:11:00,0.42,14159.0,United Kingdom,1,-1.26,9,Monday,10,0.9999999389120655
C567198,22383,LUNCH BAG SUKI DESIGN ,-1,2011-09-19 10:11:00,1.65,14159.0,United Kingdom,1,-1.65,9,Monday,10,0.9999885797293786
C567289,POST,POSTAGE,-1,2011-09-19 11:50:00,4.41,17612.0,United Kingdom,1,-4.41,9,Monday,11,0.9999999999977913
C567289,21137,BLACK RECORD COVER FRAME,-4,2011-09-19 11:50:00,3.75,17612.0,United Kingdom,1,-15.0,9,Monday,11,1.0
C567330,23111,PARISIENNE SEWING BOX,-2,2011-09-19 14:46:00,12.5,13552.0,United Kingdom,1,-25.0,9,Monday,14,1.0
C567330,84030E,ENGLISH ROSE HOT WATER BOTTLE,-1,2011-09-19 14:46:00,4.25,13552.0,United Kingdom,1,-4.25,9,Monday,14,0.9999999999911093
C567331,23403,LETTER HOLDER HOME SWEET HOME,-1,2011-09-19 14:50:00,3.75,16609.0,United Kingdom,1,-3.75,9,Monday,14,0.9999999998493643
C567331,23110,PARISIENNE KEY CABINET ,-1,2011-09-19 14:50:00,5.75,16609.0,United Kingdom,1,-5.75,9,Monday,14,0.9999999999999982
C567331,22138,BAKING SET 9 PIECE RETROSPOT ,-6,2011-09-19 14:50:00,4.95,16609.0,United Kingdom,1,-29.700000000000003,9,Monday,14,1.0
C567332,22423,REGENCY CAKESTAND 3 TIER,-2,2011-09-19 14:52:00,12.75,13767.0,United Kingdom,1,-25.5,9,Monday,14,1.0
C567332,22726,ALARM CLOCK BAKELIKE GREEN,-1,2011-09-19 14:52:00,3.75,13767.0,United Kingdom,1,-3.75,9,Monday,14,0.9999999998493643
C567332,21314,SMALL GLASS HEART TRINKET POT,-3,2011-09-19 14:52:00,1.85,13767.0,United Kingdom,1,-5.550000000000001,9,Monday,14,0.9999999999999993
C567345,23174,REGENCY SUGAR BOWL GREEN,-1,2011-09-19 15:53:00,4.15,14911.0,EIRE,1,-4.15,9,Monday,15,0.9999999999932396
C567347,22666,RECIPE BOX PANTRY YELLOW DESIGN,-4,2011-09-19 15:54:00,2.95,15465.0,United Kingdom,1,-11.8,9,Monday,15,1.0
C567347,22423,REGENCY CAKESTAND 3 TIER,-7,2011-09-19 15:54:00,10.95,15465.0,United Kingdom,1,-76.64999999999999,9,Monday,15,1.0
C567348,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-09-19 15:57:00,2.95,15755.0,United Kingdom,1,-2.95,9,Monday,15,0.9999999836004414
C567348,23410,CURIO CABINET LINEN AND LACE ,-1,2011-09-19 15:57:00,8.15,15755.0,United Kingdom,1,-8.15,9,Monday,15,1.0
C567348,23380,PACK OF 12 VINTAGE DOILY TISSUES,-12,2011-09-19 15:57:00,0.39,15755.0,United Kingdom,1,-4.68,9,Monday,15,1.0
C567348,22094,RED RETROSPOT TISSUE BOX,-6,2011-09-19 15:57:00,0.39,15755.0,United Kingdom,1,-2.34,9,Monday,15,0.9999999999999967
C567349,23110,PARISIENNE KEY CABINET ,-1,2011-09-19 16:01:00,5.75,13375.0,United Kingdom,1,-5.75,9,Monday,16,0.9999999999999976
C567350,23169,CLASSIC GLASS COOKIE JAR,-4,2011-09-19 16:02:00,4.15,17677.0,United Kingdom,1,-16.6,9,Monday,16,1.0
C567351,23240,SET OF 4 KNICK KNACK TINS DOILY ,-1,2011-09-19 16:05:00,3.75,15251.0,United Kingdom,1,-3.75,9,Monday,16,0.9999999997915772
C567351,22941,CHRISTMAS LIGHTS 10 REINDEER,-2,2011-09-19 16:05:00,7.65,15251.0,United Kingdom,1,-15.3,9,Monday,16,1.0
C567351,23318,BOX OF 6 MINI VINTAGE CRACKERS,-6,2011-09-19 16:05:00,2.08,15251.0,United Kingdom,1,-12.48,9,Monday,16,1.0
C567351,23319,BOX OF 6 MINI 50'S CRACKERS,-5,2011-09-19 16:05:00,2.08,15251.0,United Kingdom,1,-10.4,9,Monday,16,1.0
C567351,23324,RUSTIC STRAWBERRY JAM POT LARGE ,-23,2011-09-19 16:05:00,1.85,15251.0,United Kingdom,1,-42.55,9,Monday,16,1.0
C567355,22960,JAM MAKING SET WITH JARS,-1,2011-09-19 16:16:00,4.25,15764.0,United Kingdom,1,-4.25,9,Monday,16,0.9999999999876987
C567357,22960,JAM MAKING SET WITH JARS,-1,2011-09-19 16:23:00,4.25,16211.0,United Kingdom,1,-4.25,9,Monday,16,0.9999999999876987
C567358,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,2011-09-19 16:31:00,2.95,16428.0,United Kingdom,1,-2.95,9,Monday,16,0.9999999807096164
C567359,21209,MULTICOLOUR HONEYCOMB FAN,-2,2011-09-19 16:33:00,0.39,15201.0,United Kingdom,1,-0.78,9,Monday,16,0.9999045147895695
C567359,21208,PASTEL COLOUR HONEYCOMB FAN,-6,2011-09-19 16:33:00,0.39,15201.0,United Kingdom,1,-2.34,9,Monday,16,0.9999999999999962
C567359,21194,PINK  HONEYCOMB PAPER FAN,-2,2011-09-19 16:33:00,0.65,15201.0,United Kingdom,1,-1.3,9,Monday,16,0.9999918687520297
C567359,23265,SET OF 3 WOODEN TREE DECORATIONS,-1,2011-09-19 16:33:00,1.25,15201.0,United Kingdom,1,-1.25,9,Monday,16,0.9997090589826274
C567359,22954,HEN PARTY CORDON BARRIER TAPE,-1,2011-09-19 16:33:00,1.25,15201.0,United Kingdom,1,-1.25,9,Monday,16,0.9997090589826274
C567359,22994,TRAVEL CARD WALLET RETROSPOT,-1,2011-09-19 16:33:00,0.42,15201.0,United Kingdom,1,-0.42,9,Monday,16,0.969067108438591
C567359,21154,RED RETROSPOT OVEN GLOVE ,-1,2011-09-19 16:33:00,1.25,15201.0,United Kingdom,1,-1.25,9,Monday,16,0.9997090589826274
C567360,22744,MAKE YOUR OWN MONSOON CARD KIT,-2,2011-09-19 16:37:00,2.95,13860.0,United Kingdom,1,-5.9,9,Monday,16,0.9999999999999971
C567361,23318,BOX OF 6 MINI VINTAGE CRACKERS,-3,2011-09-19 16:47:00,2.49,13599.0,United Kingdom,1,-7.470000000000001,9,Monday,16,1.0
C567365,48188,DOORMAT WELCOME PUPPIES,-1,2011-09-19 16:59:00,8.25,15443.0,United Kingdom,1,-8.25,9,Monday,16,1.0
C567365,48138,DOORMAT UNION FLAG,-1,2011-09-19 16:59:00,8.25,15443.0,United Kingdom,1,-8.25,9,Monday,16,1.0
C567365,22691,DOORMAT WELCOME SUNRISE,-1,2011-09-19 16:59:00,8.25,15443.0,United Kingdom,1,-8.25,9,Monday,16,1.0
C567440,22424,ENAMEL BREAD BIN CREAM,-1,2011-09-20 11:58:00,12.75,17841.0,United Kingdom,1,-12.75,9,Tuesday,11,1.0
C567519,22322,BIRD DECORATION GREEN POLKADOT,-12,2011-09-20 16:30:00,0.85,12474.0,Germany,1,-10.2,9,Tuesday,16,1.0
C567520,22301,COFFEE MUG CAT + BIRD DESIGN,-1,2011-09-20 16:31:00,2.1,12989.0,United Kingdom,1,-2.1,9,Tuesday,16,0.9999976306180884
C567521,22486,PLASMATRONIC LAMP,-1,2011-09-20 16:33:00,12.75,12540.0,Spain,1,-12.75,9,Tuesday,16,1.0
C567521,22423,REGENCY CAKESTAND 3 TIER,-1,2011-09-20 16:33:00,12.75,12540.0,Spain,1,-12.75,9,Tuesday,16,1.0
C567527,23113,PANTRY CHOPPING BOARD,-756,2011-09-21 09:16:00,5.06,17450.0,United Kingdom,1,-3825.36,9,Wednesday,9,1.0
C567532,21136,PAINTED METAL PEARS ASSORTED,-8,2011-09-21 09:44:00,1.69,15888.0,United Kingdom,1,-13.52,9,Wednesday,9,1.0
C567532,84879,ASSORTED COLOUR BIRD ORNAMENT,-8,2011-09-21 09:44:00,1.69,15888.0,United Kingdom,1,-13.52,9,Wednesday,9,1.0
C567534,23344,JUMBO BAG 50'S CHRISTMAS ,-1,2011-09-21 09:49:00,2.08,16341.0,United Kingdom,1,-2.08,9,Wednesday,9,0.9999991484018749
C567534,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,-1,2011-09-21 09:49:00,1.25,16341.0,United Kingdom,1,-1.25,9,Wednesday,9,0.9999066036630425
C567534,22154,ANGEL DECORATION 3 BUTTONS ,-1,2011-09-21 09:49:00,0.42,16341.0,United Kingdom,1,-0.42,9,Wednesday,9,0.9898590392829913
C567534,20725,LUNCH BAG RED RETROSPOT,-2,2011-09-21 09:49:00,1.65,16341.0,United Kingdom,1,-3.3,9,Wednesday,9,0.9999999997995899
C567535,23166,MEDIUM CERAMIC TOP STORAGE JAR,-1,2011-09-21 09:50:00,1.25,15253.0,United Kingdom,1,-1.25,9,Wednesday,9,0.9999066036630425
C567535,23165,LARGE CERAMIC TOP STORAGE JAR,-1,2011-09-21 09:50:00,1.65,15253.0,United Kingdom,1,-1.65,9,Wednesday,9,0.9999902911355912
C567536,22158,3 HEARTS HANGING DECORATION RUSTIC,-3,2011-09-21 09:52:00,2.95,14284.0,United Kingdom,1,-8.850000000000001,9,Wednesday,9,1.0
C567536,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2011-09-21 09:52:00,7.95,14284.0,United Kingdom,1,-7.95,9,Wednesday,9,1.0
C567538,23404,HOME SWEET HOME BLACKBOARD,-4,2011-09-21 09:54:00,4.95,14198.0,United Kingdom,1,-19.8,9,Wednesday,9,1.0
C567540,23173,REGENCY TEAPOT ROSES ,-1,2011-09-21 10:00:00,9.95,12384.0,Switzerland,1,-9.95,9,Wednesday,10,1.0
